,Date,Close
0,2017-11-09,320.8840026855469
1,2017-11-10,299.25299072265625
2,2017-11-11,314.6809997558594
3,2017-11-12,307.9079895019531
4,2017-11-13,316.71600341796875
5,2017-11-14,337.6310119628906
6,2017-11-15,333.35699462890625
7,2017-11-16,330.92401123046875
8,2017-11-17,332.3940124511719
9,2017-11-18,347.61199951171875
10,2017-11-19,354.385986328125
11,2017-11-20,366.7300109863281
12,2017-11-21,360.4010009765625
13,2017-11-22,380.6520080566406
14,2017-11-23,410.1659851074219
15,2017-11-24,474.9110107421875
16,2017-11-25,466.2760009765625
17,2017-11-26,471.3299865722656
18,2017-11-27,480.3550109863281
19,2017-11-28,472.9020080566406
20,2017-11-29,427.52301025390625
21,2017-11-30,447.114013671875
22,2017-12-01,466.5400085449219
23,2017-12-02,463.4490051269531
24,2017-12-03,465.8529968261719
25,2017-12-04,470.2040100097656
26,2017-12-05,463.281005859375
27,2017-12-06,428.5880126953125
28,2017-12-07,434.4079895019531
29,2017-12-08,456.031005859375
30,2017-12-09,473.50201416015625
31,2017-12-10,441.72100830078125
32,2017-12-11,515.135986328125
33,2017-12-12,651.4310302734375
34,2017-12-13,702.7670288085938
35,2017-12-14,695.8159790039062
36,2017-12-15,684.447998046875
37,2017-12-16,696.208984375
38,2017-12-17,719.9749755859375
39,2017-12-18,794.64501953125
40,2017-12-19,826.822998046875
41,2017-12-20,819.0859985351562
42,2017-12-21,821.06298828125
43,2017-12-22,674.8599853515625
44,2017-12-23,719.3870239257812
45,2017-12-24,694.1480102539062
46,2017-12-25,765.833984375
47,2017-12-26,773.8359985351562
48,2017-12-27,762.8419799804688
49,2017-12-28,737.0230102539062
50,2017-12-29,753.5919799804688
51,2017-12-30,717.2570190429688
52,2017-12-31,756.7329711914062
53,2018-01-01,772.6409912109375
54,2018-01-02,884.4439697265625
55,2018-01-03,962.719970703125
56,2018-01-04,980.9219970703125
57,2018-01-05,997.719970703125
58,2018-01-06,1041.6800537109375
59,2018-01-07,1153.1700439453125
60,2018-01-08,1148.530029296875
61,2018-01-09,1299.739990234375
62,2018-01-10,1255.8199462890625
63,2018-01-11,1154.9300537109375
64,2018-01-12,1273.199951171875
65,2018-01-13,1396.4200439453125
66,2018-01-14,1366.77001953125
67,2018-01-15,1291.9200439453125
68,2018-01-16,1053.68994140625
69,2018-01-17,1014.25
70,2018-01-18,1036.280029296875
71,2018-01-19,1039.0999755859375
72,2018-01-20,1155.1500244140625
73,2018-01-21,1049.5799560546875
74,2018-01-22,1003.260009765625
75,2018-01-23,986.22900390625
76,2018-01-24,1058.780029296875
77,2018-01-25,1056.030029296875
78,2018-01-26,1055.1700439453125
79,2018-01-27,1107.0699462890625
80,2018-01-28,1246.010009765625
81,2018-01-29,1182.3599853515625
82,2018-01-30,1071.1300048828125
83,2018-01-31,1118.31005859375
84,2018-02-01,1036.7900390625
85,2018-02-02,915.7849731445312
86,2018-02-03,964.0189819335938
87,2018-02-04,834.6820068359375
88,2018-02-05,697.9509887695312
89,2018-02-06,793.1220092773438
90,2018-02-07,757.0679931640625
91,2018-02-08,817.8070068359375
92,2018-02-09,883.864990234375
93,2018-02-10,860.4149780273438
94,2018-02-11,814.6599731445312
95,2018-02-12,868.7069702148438
96,2018-02-13,845.2579956054688
97,2018-02-14,923.5609741210938
98,2018-02-15,936.9760131835938
99,2018-02-16,944.2100219726562
100,2018-02-17,974.114990234375
101,2018-02-18,923.9210205078125
102,2018-02-19,943.864990234375
103,2018-02-20,895.3709716796875
104,2018-02-21,849.9710083007812
105,2018-02-22,812.844970703125
106,2018-02-23,864.1890258789062
107,2018-02-24,840.5150146484375
108,2018-02-25,844.8099975585938
109,2018-02-26,869.3150024414062
110,2018-02-27,878.2650146484375
111,2018-02-28,855.198974609375
112,2018-03-01,872.2000122070312
113,2018-03-02,856.85302734375
114,2018-03-03,857.2249755859375
115,2018-03-04,866.677978515625
116,2018-03-05,853.6840209960938
117,2018-03-06,816.9509887695312
118,2018-03-07,752.8309936523438
119,2018-03-08,704.5960083007812
120,2018-03-09,728.916015625
