,Date,Close
0,2017-11-01,7488.0
1,2017-11-02,7555.2998046875
2,2017-11-03,7560.39990234375
3,2017-11-06,7562.2998046875
4,2017-11-07,7513.10009765625
5,2017-11-08,7529.7001953125
6,2017-11-09,7484.10009765625
7,2017-11-10,7433.0
8,2017-11-13,7415.2001953125
9,2017-11-14,7414.39990234375
10,2017-11-15,7372.60009765625
11,2017-11-16,7386.89990234375
12,2017-11-17,7380.7001953125
13,2017-11-20,7389.5
14,2017-11-21,7411.2998046875
15,2017-11-22,7419.0
16,2017-11-23,7417.2001953125
17,2017-11-24,7409.60009765625
18,2017-11-27,7383.89990234375
19,2017-11-28,7460.7001953125
20,2017-11-29,7393.60009765625
21,2017-11-30,7326.7001953125
22,2017-12-01,7300.5
23,2017-12-04,7339.0
24,2017-12-05,7327.5
25,2017-12-06,7348.0
26,2017-12-07,7320.7998046875
27,2017-12-08,7394.0
28,2017-12-11,7453.5
29,2017-12-12,7500.39990234375
30,2017-12-13,7496.5
31,2017-12-14,7448.10009765625
32,2017-12-15,7490.60009765625
33,2017-12-18,7537.0
34,2017-12-19,7544.10009765625
35,2017-12-20,7525.2001953125
36,2017-12-21,7604.0
37,2017-12-22,7592.7001953125
38,2017-12-27,7620.7001953125
39,2017-12-28,7622.89990234375
40,2017-12-29,7687.7998046875
41,2018-01-02,7648.10009765625
42,2018-01-03,7671.10009765625
43,2018-01-04,7695.89990234375
44,2018-01-05,7724.2001953125
45,2018-01-08,7696.5
46,2018-01-09,7731.0
47,2018-01-10,7748.5
48,2018-01-11,7762.89990234375
49,2018-01-12,7778.60009765625
50,2018-01-15,7769.10009765625
51,2018-01-16,7755.89990234375
52,2018-01-17,7725.39990234375
53,2018-01-18,7701.0
54,2018-01-19,7730.7998046875
55,2018-01-22,7715.39990234375
56,2018-01-23,7731.7998046875
57,2018-01-24,7643.39990234375
58,2018-01-25,7615.7998046875
59,2018-01-26,7665.5
60,2018-01-29,7671.5
61,2018-01-30,7588.0
62,2018-01-31,7533.60009765625
63,2018-02-01,7490.39990234375
64,2018-02-02,7443.39990234375
65,2018-02-05,7335.0
66,2018-02-06,7141.39990234375
67,2018-02-07,7279.39990234375
68,2018-02-08,7170.7001953125
69,2018-02-09,7092.39990234375
70,2018-02-12,7177.10009765625
71,2018-02-13,7168.0
72,2018-02-14,7214.0
73,2018-02-15,7234.7998046875
74,2018-02-16,7294.7001953125
75,2018-02-19,7247.7001953125
76,2018-02-20,7246.7998046875
77,2018-02-21,7281.60009765625
78,2018-02-22,7252.39990234375
79,2018-02-23,7244.39990234375
80,2018-02-26,7289.60009765625
81,2018-02-27,7282.5
82,2018-02-28,7231.89990234375
83,2018-03-01,7175.60009765625
84,2018-03-02,7069.89990234375
85,2018-03-05,7116.0
86,2018-03-06,7146.7998046875
87,2018-03-07,7157.7998046875
88,2018-03-08,7203.2001953125
89,2018-03-09,7224.5
90,2018-03-12,7214.7998046875
91,2018-03-13,7138.7998046875
92,2018-03-14,7132.7001953125
93,2018-03-15,7139.7998046875
94,2018-03-16,7164.10009765625
95,2018-03-19,7042.89990234375
96,2018-03-20,7061.2998046875
97,2018-03-21,7039.0
98,2018-03-22,6952.60009765625
99,2018-03-23,6921.89990234375
100,2018-03-26,6888.7001953125
101,2018-03-27,7000.10009765625
102,2018-03-28,7044.7001953125
103,2018-03-29,7056.60009765625
104,2018-04-03,7030.5
105,2018-04-04,7034.0
106,2018-04-05,7199.5
107,2018-04-06,7183.60009765625
108,2018-04-09,7194.7998046875
109,2018-04-10,7266.7998046875
110,2018-04-11,7257.10009765625
111,2018-04-12,7258.2998046875
112,2018-04-13,7264.60009765625
113,2018-04-16,7198.2001953125
114,2018-04-17,7226.10009765625
115,2018-04-18,7317.2998046875
116,2018-04-19,7328.89990234375
117,2018-04-20,7368.2001953125
118,2018-04-23,7398.89990234375
119,2018-04-24,7425.39990234375
120,2018-04-25,7379.2998046875
121,2018-04-26,7421.39990234375
122,2018-04-27,7502.2001953125
123,2018-04-30,7509.2998046875
124,2018-05-01,7520.39990234375
125,2018-05-02,7543.2001953125
126,2018-05-03,7502.7001953125
127,2018-05-04,7567.10009765625
128,2018-05-08,7565.7998046875
129,2018-05-09,7662.5
130,2018-05-10,7701.0
131,2018-05-11,7724.60009765625
132,2018-05-14,7711.0
133,2018-05-15,7723.0
134,2018-05-16,7734.2001953125
135,2018-05-17,7788.0
136,2018-05-18,7778.7998046875
137,2018-05-21,7859.2001953125
138,2018-05-22,7877.5
139,2018-05-23,7788.39990234375
140,2018-05-24,7716.7001953125
141,2018-05-25,7730.2998046875
142,2018-05-29,7632.60009765625
143,2018-05-30,7689.60009765625
144,2018-05-31,7678.2001953125
145,2018-06-01,7701.7998046875
146,2018-06-04,7741.2998046875
147,2018-06-05,7686.7998046875
148,2018-06-06,7712.39990234375
149,2018-06-07,7704.39990234375
150,2018-06-08,7681.10009765625
151,2018-06-11,7737.39990234375
152,2018-06-12,7703.7998046875
153,2018-06-13,7703.7001953125
154,2018-06-14,7765.7998046875
155,2018-06-15,7633.89990234375
156,2018-06-18,7631.2998046875
157,2018-06-19,7603.89990234375
158,2018-06-20,7627.39990234375
159,2018-06-21,7556.39990234375
160,2018-06-22,7682.2998046875
161,2018-06-25,7509.7998046875
162,2018-06-26,7537.89990234375
163,2018-06-27,7621.7001953125
164,2018-06-28,7615.60009765625
165,2018-06-29,7636.89990234375
166,2018-07-02,7547.89990234375
167,2018-07-03,7593.2998046875
168,2018-07-04,7573.10009765625
169,2018-07-05,7603.2001953125
170,2018-07-06,7617.7001953125
171,2018-07-09,7688.0
172,2018-07-10,7692.0
173,2018-07-11,7592.0
174,2018-07-12,7651.2998046875
175,2018-07-13,7661.89990234375
176,2018-07-16,7600.5
177,2018-07-17,7626.2998046875
178,2018-07-18,7676.2998046875
179,2018-07-19,7684.0
180,2018-07-20,7678.7998046875
181,2018-07-23,7655.7998046875
182,2018-07-24,7709.10009765625
183,2018-07-25,7658.2998046875
184,2018-07-26,7663.2001953125
185,2018-07-27,7701.2998046875
186,2018-07-30,7700.89990234375
187,2018-07-31,7748.7998046875
188,2018-08-01,7652.89990234375
